pickup_hour,trip_count,avg_fare,avg_distance,avg_passengers,total_revenue,avg_tip,avg_duration_min,avg_speed_mph,hour_of_day,day_of_week,is_weekend,month,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,lag_48,lag_168,rolling_mean_3h,rolling_mean_6h,rolling_mean_12h,rolling_mean_24h,rolling_std_24h,rolling_mean_168h,day_of_month,week_of_year,is_rush_hour,is_night,is_morning,is_afternoon,is_evening,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,target_trip_count_24h,target_trip_count_1h,target_trip_count_6h
2023-01-08 17:00:00,5048,21.329675118858983,4.253928288431057,1.460974643423138,152142.54000000097,3.7569294770206088,16.13220747490752,13.075970261409234,17,1,1,1,5502,5249,5403,4191,448,6183,6724,3853,5266.333333333333,5225.666666666667,3748.0833333333335,3951.0,1932.5482613918587,3563.8333333333335,8,1,1,0,0,0,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,6077,4566,1958
2023-01-08 18:00:00,4566,19.00388742882172,3.69879106438896,1.4461235216819974,124847.82000000098,3.4287056504599187,14.016783472039712,13.223983882056435,18,1,1,1,5048,5502,5249,4964,701,6224,6818,3481,5038.666666666667,5159.333333333333,4070.1666666666665,3881.9166666666665,1876.5861677331889,3570.2916666666665,8,1,1,0,0,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5979,3991,1185
2023-01-08 19:00:00,3991,21.34988724630425,4.437892758707086,1.4201954397394136,119984.51000000094,3.678536707592079,14.063029315960902,15.382097380319122,19,1,1,1,4566,5048,5502,5188,1055,6323,6579,3249,4535.0,4959.833333333333,4314.833333333333,3784.75,1803.651591970409,3574.7083333333335,8,1,1,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5176,3479,443
2023-01-08 20:00:00,3479,21.813621730382252,4.655242885886752,1.4015521701638405,110162.1100000003,4.010114975567692,13.871854939158773,16.4274731092343,20,1,1,1,3991,4566,5048,5403,1579,5335,5233,2717,4012.0,4639.166666666667,4473.166666666667,3707.4166666666665,1773.835635654792,3579.2440476190477,8,1,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,4275,3439,274
2023-01-08 21:00:00,3439,23.690956673451566,5.212523989531832,1.3945914510031987,117910.68000000076,4.301355045071245,14.213710380924692,18.27672507285371,21,1,1,1,3479,3991,4566,5249,2416,5458,5474,2616,3636.3333333333335,4337.5,4558.416666666667,3623.2916666666665,1734.6468498920983,3584.1428571428573,8,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3822,2461,219
2023-01-08 22:00:00,2461,26.88045509955304,6.018565623730205,1.3750507923608288,92783.53000000038,4.602763104429094,14.619274007855909,20.345712721835977,22,1,1,1,3439,3479,3991,5502,3681,6024,5689,2476,3126.3333333333335,3830.6666666666665,4456.75,3474.8333333333335,1671.5725131344634,3584.0535714285716,8,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3084,1958,235
2023-01-08 23:00:00,1958,29.558554647599586,6.956649642492343,1.332482124616956,80410.62000000016,4.968646578140964,15.6113040517535,22.833628156782844,23,1,1,1,2461,3439,3479,5048,4191,5318,5175,1910,2619.3333333333335,3315.6666666666665,4270.666666666667,3334.8333333333335,1651.0691836732228,3584.339285714286,8,1,0,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,1902,1185,509
2023-01-09 00:00:00,1185,29.150894514767923,6.779223628691989,1.3974683544303796,46807.81000000012,4.345476793248941,15.294781997187076,22.822004357830004,0,2,0,1,1958,2461,3439,4566,4964,4913,4455,1196,1868.0,2752.1666666666665,3955.75,3179.5,1671.380163868745,3584.2738095238096,9,2,0,1,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,972,443,1573
2023-01-09 01:00:00,443,23.596162528216727,5.174379232505639,1.3182844243792324,14072.680000000006,3.1478103837471787,13.732580887885632,19.727399080271503,1,2,0,1,1185,1958,2461,3991,5188,4040,3668,704,1195.3333333333333,2160.8333333333335,3560.3333333333335,3029.625,1750.2750047896202,3582.720238095238,9,2,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,457,274,3157
2023-01-09 02:00:00,274,18.682481751824824,3.878795620437957,1.3613138686131387,7286.649999999998,2.816970802919708,11.943430656934304,17.352688722335717,2,2,0,1,443,1185,1958,3479,5403,3006,2592,403,634.0,1626.6666666666667,3132.9166666666665,2915.7916666666665,1838.4960531148388,3581.9523809523807,9,2,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,240,219,4139
2023-01-09 03:00:00,219,23.51917808219177,5.19698630136986,1.3105022831050228,7152.23,3.4850684931506843,13.655175038051755,20.040952964822647,3,2,0,1,274,443,1185,3439,5249,1829,1569,345,312.0,1090.0,2713.75,2848.7083333333335,1907.9367749794123,3581.2023809523807,9,2,0,1,0,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,174,235,4258
2023-01-09 04:00:00,235,26.385531914893622,5.891531914893618,1.3021276595744682,8429.28,3.223744680851063,15.32127659574468,20.55023259825334,4,2,0,1,219,274,443,2461,5502,929,744,301,242.66666666666666,719.0,2274.8333333333335,2819.7916666666665,1943.229561483457,3580.809523809524,9,2,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,197,509,4142
2023-01-09 05:00:00,509,22.5184872298625,5.104597249508838,1.2711198428290766,15992.929999999971,3.0252848722986245,13.426588081204978,19.016233727942705,5,2,0,1,235,219,274,1958,5048,448,437,346,321.0,477.5,1896.5833333333333,2822.3333333333335,1940.0297323285643,3581.779761904762,9,2,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,528,1573,4319
2023-01-09 06:00:00,1573,21.281169739351547,4.492924348378896,1.2663699936427208,46203.25999999998,3.219090909090906,15.440294553930926,15.376210548295337,6,2,0,1,509,235,219,1185,4566,701,743,719,772.3333333333334,542.1666666666666,1647.1666666666667,2858.6666666666665,1906.4484318198608,3586.8630952380954,9,2,0,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1615,3157,4656
2023-01-09 07:00:00,3157,19.77827050997779,3.797732024073481,1.2983845422869813,87898.78000000057,3.375270826734243,16.675472494984724,12.433121901510653,7,2,0,1,1573,509,235,443,3991,1055,1305,1073,1746.3333333333333,994.5,1577.6666666666667,2946.25,1867.8776435581508,3599.2678571428573,9,2,1,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,3452,4139,4447
2023-01-09 08:00:00,4139,17.586446001449662,3.073136023194005,1.294757187726504,105233.09000000032,3.190852863010392,15.450599983893024,10.541351821367751,8,2,0,1,3157,1573,509,274,3479,1579,1926,1429,2956.3333333333335,1638.6666666666667,1632.6666666666667,3052.9166666666665,1859.4815994896476,3615.3988095238096,9,2,1,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,4491,4258,5196
2023-01-09 09:00:00,4258,17.973813997181704,3.137259276655707,1.3055425082198215,110229.92000000016,3.1243071864725227,14.967461249412873,10.77833845873383,9,2,0,1,4139,3157,1573,219,3439,2416,2972,2190,3851.3333333333335,2311.8333333333335,1700.9166666666667,3129.6666666666665,1870.034193285773,3627.7083333333335,9,2,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,4843,4142,5529
2023-01-09 10:00:00,4142,18.78326895219701,3.3974408498309985,1.3174794785127957,111285.65000000056,3.221644133268956,15.168594076935452,11.255644427407615,10,2,0,1,4258,4139,3157,235,2461,3681,3891,2941,4179.666666666667,2963.0,1841.0,3148.875,1878.292895447075,3634.8571428571427,9,2,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,4842,4319,5379
